1     |  [830/10547]    || 0.835 | (0.282)      || 8.8775 | (8.7196)    || 0.0000   |   (0.0052)        ||
1     |  [840/10547]    || 0.266 | (0.285)      || 8.6586 | (8.7199)    || 0.0000   |   (0.0051)        ||
1     |  [850/10547]    || 0.053 | (0.290)      || 8.8181 | (8.7205)    || 0.0000   |   (0.0051)        ||
1     |  [860/10547]    || 0.040 | (0.290)      || 8.7628 | (8.7195)    || 0.0000   |   (0.0050)        ||
1     |  [870/10547]    || 1.163 | (0.295)      || 8.7459 | (8.7202)    || 0.0000   |   (0.0050)        ||
1     |  [880/10547]    || 0.053 | (0.296)      || 8.7225 | (8.7207)    || 0.0000   |   (0.0049)        ||
1     |  [890/10547]    || 0.226 | (0.294)      || 8.3866 | (8.7164)    || 0.0000   |   (0.0049)        ||
1     |  [900/10547]    || 0.808 | (0.297)      || 8.7428 | (8.7165)    || 0.0000   |   (0.0048)        ||
1     |  [910/10547]    || 0.053 | (0.300)      || 8.7997 | (8.7177)    || 0.0000   |   (0.0047)        ||
1     |  [920/10547]    || 0.822 | (0.302)      || 8.8422 | (8.7166)    || 0.0000   |   (0.0047)        ||
1     |  [930/10547]    || 0.052 | (0.301)      || 8.7348 | (8.7180)    || 0.0000   |   (0.0046)        ||
1     |  [940/10547]    || 1.699 | (0.305)      || 8.8908 | (8.7181)    || 0.0000   |   (0.0046)        ||
1     |  [950/10547]    || 0.054 | (0.305)      || 8.8380 | (8.7186)    || 0.0000   |   (0.0045)        ||
1     |  [960/10547]    || 0.049 | (0.303)      || 6.8037 | (8.7126)    || 0.0000   |   (0.0045)        ||
1     |  [970/10547]    || 1.252 | (0.307)      || 8.8858 | (8.7112)    || 0.0000   |   (0.0045)        ||
1     |  [980/10547]    || 0.053 | (0.305)      || 8.8759 | (8.7072)    || 0.0000   |   (0.0044)        ||
1     |  [990/10547]    || 0.056 | (0.303)      || 6.9371 | (8.6995)    || 0.0000   |   (0.0044)        ||
1     |  [1000/10547]   || 0.041 | (0.301)      || 10.9088 | (8.6603)   || 0.0000   |   (0.0063)        ||
1     |  [1010/10547]   || 0.053 | (0.303)      || 8.8413 | (8.6694)    || 0.0000   |   (0.0063)        ||
1     |  [1020/10547]   || 0.053 | (0.301)      || 4.2376 | (8.6518)    || 1.0000   |   (0.0096)        ||
1     |  [1030/10547]   || 0.053 | (0.299)      || 0.0094 | (8.5775)    || 1.0000   |   (0.0192)        ||
1     |  [1040/10547]   || 0.052 | (0.300)      || 15.3882 | (8.5462)   || 0.0000   |   (0.0254)        ||
1     |  [1050/10547]   || 1.201 | (0.303)      || 8.8737 | (8.5551)    || 0.0000   |   (0.0252)        ||
1     |  [1060/10547]   || 0.054 | (0.304)      || 8.7480 | (8.5564)    || 0.0000   |   (0.0249)        ||
1     |  [1070/10547]   || 1.225 | (0.306)      || 8.7619 | (8.5574)    || 0.0000   |   (0.0247)        ||
1     |  [1080/10547]   || 0.040 | (0.304)      || 7.6021 | (8.5565)    || 0.0000   |   (0.0245)        ||
1     |  [1090/10547]   || 1.702 | (0.308)      || 8.7367 | (8.5577)    || 0.0000   |   (0.0242)        ||
1     |  [1100/10547]   || 0.054 | (0.306)      || 8.2895 | (8.5571)    || 0.0000   |   (0.0240)        ||
1     |  [1110/10547]   || 0.246 | (0.305)      || 8.9054 | (8.5532)    || 0.0000   |   (0.0238)        ||
1     |  [1120/10547]   || 0.053 | (0.303)      || 8.8808 | (8.5505)    || 0.0000   |   (0.0236)        ||
1     |  [1130/10547]   || 1.317 | (0.303)      || 8.9776 | (8.5494)    || 0.0000   |   (0.0234)        ||
1     |  [1140/10547]   || 1.436 | (0.306)      || 8.8762 | (8.5514)    || 0.0000   |   (0.0232)        ||
1     |  [1150/10547]   || 0.045 | (0.308)      || 8.7534 | (8.5531)    || 0.0000   |   (0.0230)        ||
1     |  [1160/10547]   || 0.670 | (0.309)      || 8.6663 | (8.5534)    || 0.0000   |   (0.0228)        ||
1     |  [1170/10547]   || 0.515 | (0.312)      || 8.7901 | (8.5553)    || 0.0000   |   (0.0226)        ||
1     |  [1180/10547]   || 1.484 | (0.315)      || 8.8972 | (8.5574)    || 0.0000   |   (0.0224)        ||
1     |  [1190/10547]   || 1.183 | (0.318)      || 8.8501 | (8.5593)    || 0.0000   |   (0.0222)        ||
1     |  [1200/10547]   || 0.708 | (0.318)      || 8.3316 | (8.5605)    || 0.0000   |   (0.0220)        ||
1     |  [1210/10547]   || 0.052 | (0.319)      || 8.6000 | (8.5617)    || 0.0000   |   (0.0218)        ||
1     |  [1220/10547]   || 0.053 | (0.320)      || 8.7437 | (8.5612)    || 0.0000   |   (0.0217)        ||
1     |  [1230/10547]   || 1.059 | (0.322)      || 8.6963 | (8.5621)    || 0.0000   |   (0.0215)        ||
1     |  [1240/10547]   || 0.054 | (0.324)      || 8.7267 | (8.5639)    || 0.0000   |   (0.0213)        ||
1     |  [1250/10547]   || 0.160 | (0.325)      || 8.8065 | (8.5649)    || 0.0000   |   (0.0211)        ||
1     |  [1260/10547]   || 0.054 | (0.323)      || 3.5926 | (8.5510)    || 0.7786   |   (0.0216)        ||
1     |  [1270/10547]   || 0.966 | (0.325)      || 9.0942 | (8.5525)    || 0.0000   |   (0.0222)        ||
1     |  [1280/10547]   || 0.042 | (0.324)      || 6.5553 | (8.5507)    || 0.0000   |   (0.0221)        ||
1     |  [1290/10547]   || 0.922 | (0.327)      || 8.9465 | (8.5520)    || 0.0000   |   (0.0219)        ||
1     |  [1300/10547]   || 0.041 | (0.327)      || 8.7566 | (8.5533)    || 0.0000   |   (0.0217)        ||
1     |  [1310/10547]   || 0.618 | (0.329)      || 8.2992 | (8.5540)    || 0.0000   |   (0.0216)        ||
1     |  [1320/10547]   || 0.052 | (0.327)      || 7.7036 | (8.5523)    || 0.0000   |   (0.0214)        ||
1     |  [1330/10547]   || 0.680 | (0.328)      || 9.0820 | (8.5523)    || 0.0000   |   (0.0212)        ||
1     |  [1340/10547]   || 0.049 | (0.330)      || 8.8336 | (8.5543)    || 0.0000   |   (0.0211)        ||
1     |  [1350/10547]   || 1.068 | (0.333)      || 8.6171 | (8.5552)    || 0.0000   |   (0.0209)        ||
1     |  [1360/10547]   || 0.053 | (0.334)      || 8.6569 | (8.5567)    || 0.0000   |   (0.0208)        ||
1     |  [1370/10547]   || 0.054 | (0.335)      || 8.6392 | (8.5582)    || 0.0000   |   (0.0206)        ||
1     |  [1380/10547]   || 0.053 | (0.336)      || 8.7675 | (8.5576)    || 0.0000   |   (0.0205)        ||
1     |  [1390/10547]   || 0.288 | (0.335)      || 9.0014 | (8.5491)    || 0.0000   |   (0.0203)        ||
1     |  [1400/10547]   || 0.847 | (0.337)      || 8.9994 | (8.5527)    || 0.0000   |   (0.0202)        ||
1     |  [1410/10547]   || 0.279 | (0.337)      || 8.7673 | (8.5524)    || 0.0000   |   (0.0200)        ||
1     |  [1420/10547]   || 1.247 | (0.338)      || 8.7587 | (8.5533)    || 0.0000   |   (0.0199)        ||
1     |  [1430/10547]   || 0.053 | (0.339)      || 8.7323 | (8.5538)    || 0.0000   |   (0.0197)        ||
1     |  [1440/10547]   || 0.589 | (0.340)      || 8.7956 | (8.5552)    || 0.0000   |   (0.0196)        ||
1     |  [1450/10547]   || 0.053 | (0.338)      || 7.1390 | (8.5536)    || 0.0000   |   (0.0195)        ||
1     |  [1460/10547]   || 0.268 | (0.337)      || 8.0752 | (8.5484)    || 0.0000   |   (0.0193)        ||
1     |  [1470/10547]   || 0.050 | (0.338)      || 8.8304 | (8.5515)    || 0.0000   |   (0.0192)        ||
1     |  [1480/10547]   || 0.296 | (0.338)      || 8.6867 | (8.5474)    || 0.0000   |   (0.0191)        ||
1     |  [1490/10547]   || 0.045 | (0.341)      || 8.6993 | (8.5493)    || 0.0000   |   (0.0190)        ||
1     |  [1500/10547]   || 0.754 | (0.342)      || 8.6740 | (8.5509)    || 0.0000   |   (0.0188)        ||
1     |  [1510/10547]   || 0.045 | (0.343)      || 8.7658 | (8.5515)    || 0.0000   |   (0.0187)        ||
1     |  [1520/10547]   || 2.218 | (0.344)      || 8.5655 | (8.5521)    || 0.0000   |   (0.0186)        ||
1     |  [1530/10547]   || 0.046 | (0.345)      || 8.7939 | (8.5532)    || 0.0000   |   (0.0185)        ||
1     |  [1540/10547]   || 0.232 | (0.344)      || 5.4453 | (8.5483)    || 0.0000   |   (0.0183)        ||
1     |  [1550/10547]   || 0.047 | (0.344)      || 8.5907 | (8.5489)    || 0.0000   |   (0.0183)        ||
1     |  [1560/10547]   || 1.031 | (0.345)      || 8.9426 | (8.5476)    || 0.0000   |   (0.0182)        ||
1     |  [1570/10547]   || 0.053 | (0.347)      || 8.6163 | (8.5485)    || 0.0000   |   (0.0181)        ||
1     |  [1580/10547]   || 0.049 | (0.347)      || 8.7881 | (8.5485)    || 0.0000   |   (0.0179)        ||
1     |  [1590/10547]   || 0.053 | (0.347)      || 7.4697 | (8.5479)    || 0.0000   |   (0.0178)        ||
1     |  [1600/10547]   || 0.046 | (0.348)      || 8.6268 | (8.5489)    || 0.0000   |   (0.0177)        ||
1     |  [1610/10547]   || 0.052 | (0.347)      || 5.8764 | (8.5423)    || 0.0000   |   (0.0176)        ||
1     |  [1620/10547]   || 0.046 | (0.348)      || 8.7707 | (8.5434)    || 0.0000   |   (0.0175)        ||
1     |  [1630/10547]   || 0.053 | (0.346)      || 5.9944 | (8.5404)    || 0.0000   |   (0.0174)        ||
1     |  [1640/10547]   || 0.075 | (0.347)      || 8.4271 | (8.5367)    || 0.0000   |   (0.0185)        ||
1     |  [1650/10547]   || 0.980 | (0.348)      || 8.2469 | (8.5361)    || 0.0000   |   (0.0184)        ||
1     |  [1660/10547]   || 0.580 | (0.347)      || 8.3915 | (8.5341)    || 0.0000   |   (0.0183)        ||
1     |  [1670/10547]   || 0.053 | (0.347)      || 6.9243 | (8.5321)    || 0.0000   |   (0.0182)        ||
1     |  [1680/10547]   || 1.064 | (0.347)      || 8.8556 | (8.5328)    || 0.0000   |   (0.0181)        ||
1     |  [1690/10547]   || 0.053 | (0.349)      || 8.7955 | (8.5342)    || 0.0000   |   (0.0180)        ||
1     |  [1700/10547]   || 0.215 | (0.349)      || 8.7370 | (8.5330)    || 0.0000   |   (0.0179)        ||
1     |  [1710/10547]   || 0.045 | (0.349)      || 8.9473 | (8.5344)    || 0.0000   |   (0.0178)        ||
1     |  [1720/10547]   || 0.044 | (0.350)      || 8.6805 | (8.5356)    || 0.0000   |   (0.0177)        ||
1     |  [1730/10547]   || 0.052 | (0.350)      || 8.6731 | (8.5362)    || 0.0000   |   (0.0176)        ||
1     |  [1740/10547]   || 0.046 | (0.353)      || 8.6693 | (8.5373)    || 0.0000   |   (0.0175)        ||
1     |  [1750/10547]   || 0.053 | (0.352)      || 8.9094 | (8.5381)    || 0.0000   |   (0.0174)        ||
1     |  [1760/10547]   || 0.046 | (0.352)      || 6.9060 | (8.5350)    || 0.0000   |   (0.0173)        ||
1     |  [1770/10547]   || 0.053 | (0.353)      || 8.8434 | (8.5366)    || 0.0000   |   (0.0172)        ||
1     |  [1780/10547]   || 0.053 | (0.353)      || 8.7996 | (8.5347)    || 0.0000   |   (0.0171)        ||
1     |  [1790/10547]   || 0.053 | (0.352)      || 8.8362 | (8.5359)    || 0.0000   |   (0.0170)        ||
1     |  [1800/10547]   || 2.534 | (0.354)      || 8.5016 | (8.5362)    || 0.0000   |   (0.0169)        ||
1     |  [1810/10547]   || 0.051 | (0.354)      || 8.7395 | (8.5374)    || 0.0000   |   (0.0168)        ||
1     |  [1820/10547]   || 1.340 | (0.355)      || 8.7448 | (8.5383)    || 0.0000   |   (0.0167)        ||
1     |  [1830/10547]   || 0.055 | (0.355)      || 8.6487 | (8.5389)    || 0.0000   |   (0.0166)        ||
1     |  [1840/10547]   || 1.116 | (0.356)      || 8.8872 | (8.5403)    || 0.0000   |   (0.0165)        ||
1     |  [1850/10547]   || 0.053 | (0.356)      || 8.5274 | (8.5400)    || 0.0000   |   (0.0164)        ||
1     |  [1860/10547]   || 0.221 | (0.355)      || 8.2467 | (8.5403)    || 0.0000   |   (0.0164)        ||
1     |  [1870/10547]   || 1.550 | (0.357)      || 8.8499 | (8.5418)    || 0.0000   |   (0.0163)        ||
1     |  [1880/10547]   || 0.045 | (0.357)      || 8.4714 | (8.5433)    || 0.0000   |   (0.0162)        ||
1     |  [1890/10547]   || 1.608 | (0.360)      || 8.7717 | (8.5444)    || 0.0000   |   (0.0161)        ||
1     |  [1900/10547]   || 0.055 | (0.359)      || 7.9122 | (8.5450)    || 0.0000   |   (0.0160)        ||
1     |  [1910/10547]   || 0.364 | (0.358)      || 1.7189 | (8.5215)    || 0.7512   |   (0.0184)        ||
1     |  [1920/10547]   || 1.801 | (0.360)      || 8.7949 | (8.5284)    || 0.0000   |   (0.0183)        ||
1     |  [1930/10547]   || 1.266 | (0.361)      || 8.5221 | (8.5289)    || 0.0000   |   (0.0182)        ||
1     |  [1940/10547]   || 0.347 | (0.362)      || 8.8440 | (8.5299)    || 0.0000   |   (0.0181)        ||
1     |  [1950/10547]   || 0.544 | (0.363)      || 8.8227 | (8.5312)    || 0.0000   |   (0.0180)        ||
1     |  [1960/10547]   || 1.139 | (0.362)      || 8.9392 | (8.5308)    || 0.0000   |   (0.0179)        ||
1     |  [1970/10547]   || 0.052 | (0.364)      || 8.7264 | (8.5318)    || 0.0000   |   (0.0178)        ||
1     |  [1980/10547]   || 0.055 | (0.364)      || 8.7572 | (8.5324)    || 0.0000   |   (0.0178)        ||
1     |  [1990/10547]   || 0.248 | (0.363)      || 3.7344 | (8.5242)    || 0.0000   |   (0.0177)        ||
1     |  [2000/10547]   || 0.680 | (0.362)      || 9.2944 | (8.5182)    || 0.0000   |   (0.0186)        ||
1     |  [2010/10547]   || 0.045 | (0.363)      || 9.0012 | (8.5187)    || 0.0000   |   (0.0185)        ||
1     |  [2020/10547]   || 2.219 | (0.364)      || 8.5885 | (8.5196)    || 0.0000   |   (0.0184)        ||
1     |  [2030/10547]   || 0.053 | (0.364)      || 8.5617 | (8.5200)    || 0.0000   |   (0.0183)        ||
1     |  [2040/10547]   || 2.400 | (0.365)      || 8.7639 | (8.5183)    || 0.0000   |   (0.0182)        ||
1     |  [2050/10547]   || 0.051 | (0.365)      || 8.7705 | (8.5200)    || 0.0000   |   (0.0181)        ||
1     |  [2060/10547]   || 0.464 | (0.366)      || 7.7160 | (8.5204)    || 0.0000   |   (0.0180)        ||
1     |  [2070/10547]   || 0.053 | (0.366)      || 7.7446 | (8.5207)    || 0.0000   |   (0.0180)        ||
1     |  [2080/10547]   || 0.054 | (0.365)      || 8.8878 | (8.5172)    || 0.0000   |   (0.0179)        ||
1     |  [2090/10547]   || 0.059 | (0.366)      || 8.6521 | (8.5178)    || 0.0000   |   (0.0178)        ||
1     |  [2100/10547]   || 0.248 | (0.365)      || 1.5168 | (8.5036)    || 1.0000   |   (0.0191)        ||
1     |  [2110/10547]   || 0.045 | (0.366)      || 8.7442 | (8.5086)    || 0.0000   |   (0.0190)        ||
1     |  [2120/10547]   || 0.041 | (0.365)      || 7.8723 | (8.5085)    || 0.0000   |   (0.0189)        ||
1     |  [2130/10547]   || 0.045 | (0.367)      || 8.7608 | (8.5098)    || 0.0000   |   (0.0188)        ||
1     |  [2140/10547]   || 0.039 | (0.367)      || 8.8236 | (8.5107)    || 0.0000   |   (0.0187)        ||
1     |  [2150/10547]   || 0.055 | (0.368)      || 8.1862 | (8.5120)    || 0.0000   |   (0.0186)        ||
1     |  [2160/10547]   || 0.054 | (0.368)      || 8.5508 | (8.5104)    || 0.0000   |   (0.0185)        ||
1     |  [2170/10547]   || 0.570 | (0.368)      || 9.0077 | (8.5105)    || 0.0000   |   (0.0184)        ||
1     |  [2180/10547]   || 0.232 | (0.369)      || 8.5691 | (8.5118)    || 0.0000   |   (0.0184)        ||
1     |  [2190/10547]   || 0.052 | (0.368)      || 2.8079 | (8.5031)    || 1.0000   |   (0.0188)        ||
1     |  [2200/10547]   || 1.414 | (0.369)      || 9.2730 | (8.5002)    || 0.0000   |   (0.0200)        ||
1     |  [2210/10547]   || 0.274 | (0.368)      || 7.0114 | (8.5009)    || 0.0000   |   (0.0200)        ||
1     |  [2220/10547]   || 1.443 | (0.369)      || 10.3201 | (8.4952)   || 0.0000   |   (0.0203)        ||
1     |  [2230/10547]   || 0.053 | (0.368)      || 7.7915 | (8.4956)    || 0.0000   |   (0.0202)        ||
1     |  [2240/10547]   || 0.628 | (0.368)      || 8.9254 | (8.4948)    || 0.0000   |   (0.0201)        ||
1     |  [2250/10547]   || 0.054 | (0.369)      || 8.8050 | (8.4967)    || 0.0000   |   (0.0200)        ||
1     |  [2260/10547]   || 0.882 | (0.369)      || 8.6608 | (8.4978)    || 0.0000   |   (0.0199)        ||
1     |  [2270/10547]   || 1.462 | (0.370)      || 8.8248 | (8.4987)    || 0.0000   |   (0.0199)        ||
1     |  [2280/10547]   || 0.054 | (0.370)      || 8.1174 | (8.4997)    || 0.0000   |   (0.0198)        ||
1     |  [2290/10547]   || 0.981 | (0.372)      || 9.0497 | (8.5003)    || 0.0000   |   (0.0197)        ||
1     |  [2300/10547]   || 0.047 | (0.372)      || 8.6594 | (8.5016)    || 0.0000   |   (0.0196)        ||
1     |  [2310/10547]   || 0.863 | (0.373)      || 8.8695 | (8.5015)    || 0.0000   |   (0.0195)        ||
1     |  [2320/10547]   || 0.054 | (0.373)      || 8.9019 | (8.5020)    || 0.0000   |   (0.0194)        ||
1     |  [2330/10547]   || 2.422 | (0.374)      || 8.7765 | (8.5026)    || 0.0000   |   (0.0193)        ||
1     |  [2340/10547]   || 0.046 | (0.375)      || 8.6655 | (8.5037)    || 0.0000   |   (0.0193)        ||
